,COMPOUND_ID,SOURCES,PCT_IHB_3D7,PCT_INHB_DD2,PCT_INHIB_3D7_PFLDH,pXC50_3D7,SMILES
130,128402,"TCMDC-131853, 228402 (CHEMBL)",94.0,62.0,0.0,6.0501,CN(CCCOc1ccc(c(c1)OC)NC(=O)c2cccc3c2[nH]c4c(c3=O)cccc4F)Cc5ccc(c(c5)OC)OC
131,542642,"TCMDC-124202, 642642 (CHEMBL), COMMERCIAL",100.0,100.0,0.0,6.13356,c1cc(cc(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)C(F)(F)F
132,539509,"TCMDC-139800, 639509 (CHEMBL)",91.0,37.0,1.0,6.0231,CC(CCCCCC(=O)Nc1ccc(cc1)CC(C)NCCc2cccc(c2)Cl)NCCc3cccc(c3)Cl
133,539514,"TCMDC-132152, 639514 (CHEMBL)",92.0,37.0,0.0,6.11975,c1ccc2c(c1)[nH]c(n2)c3ccc(s3)c4cccc(c4)NC(=O)CCc5c[nH]cn5
134,539515,"TCMDC-140483, 639515 (CHEMBL)",88.0,7.0,1.0,5.92724,CC(C)CNCc1cccc(c1)c2cccc(c2)CNCCCN3CCN(CC3)C.C(=O)(C(F)(F)F)O
135,539549,"TCMDC-138256, 639549 (CHEMBL)",100.0,100.0,0.0,6.35199,COc1cc2c(cc1OC)nc(nc2Nc3ccc(cc3)Oc4ccccc4)NCc5ccc(cc5)S(=O)(=O)N
136,539586,"TCMDC-125221, 639586 (CHEMBL), COMMERCIAL",100.0,70.0,4.0,6.22872,CCOc1ccc(cc1N(=O)=O)C(=O)Nc2ccc(cc2)c3[nH]c4ccccc4n3
137,539591,"TCMDC-138851, 639591 (CHEMBL)",99.0,97.0,0.0,7.23386,CC(C)CCCC(C)NC[C@H]([C@H](Cc1ccccc1)NC(=O)c2cc(cc(c2)N(c3ccccc3)S(=O)(=O)C)N4CCCC4=O)O
138,539631,"TCMDC-139230, 639631 (CHEMBL)",100.0,96.0,0.0,6.63099,CN1CCCC(C1)COc2cc3c(cc2Br)CCN3C(=O)Nc4ccc(c(c4)Cl)c5ccncc5
139,539718,"TCMDC-124201, 639718 (CHEMBL), COMMERCIAL",100.0,97.0,1.0,6.56021,CCc1cc(c(cc1OC)O)c2c(cno2)c3ccc(o3)C(=O)OCC
140,539752,"TCMDC-141246, 639752 (CHEMBL)",85.0,76.0,5.0,6.27529,CCN(CC)CCCCNc1cc(ccn1)c2c(nc([nH]2)C(C)(C)C)c3ccc4cc(ccc4c3)OC.C(=O)(C(F)(F)F)O
141,539753,"TCMDC-132198, 639753 (CHEMBL)",100.0,73.0,1.0,6.60319,c1cc(cc(c1)c2[nH]c3ccc(cc3n2)F)c4cccc(c4)NC(=O)c5cccc(c5)C(=O)N
142,541271,"TCMDC-137520, 641271 (CHEMBL)",100.0,94.0,1.0,6.27163,CCCCCCN(CCCCCC)CCCCNc1c2ccc(cc2nc3c1cc(cc3)OC)Cl.Cl
143,539836,"TCMDC-132736, 639836 (CHEMBL)",98.0,73.0,2.0,6.73974,Cc1cccc2c1[nH]c(n2)c3ccc(s3)c4cccc(c4)CNC5CCN(CC5)C.C(=O)(C(F)(F)F)O
144,539838,"TCMDC-133522, 639838 (CHEMBL)",99.0,33.0,3.0,6.07956,Cc1ccccc1C2CCN(CC2)C3CCC(CC3)NC(=O)/C=C/c4cc(cc(c4)F)F
145,542178,"TCMDC-132267, 642178 (CHEMBL)",100.0,7.0,0.0,6.14096,CN1CCC(CC1)NCc2ccc(c(c2)c3cccc(c3)S(=O)(=O)NCc4ccccc4)OC.C(=O)(C(F)(F)F)O
146,539948,"TCMDC-125120, 639948 (CHEMBL), COMMERCIAL",90.0,86.0,0.0,5.99072,CCCCN(c1nnc(s1)c2ccccc2C)C(=O)c3ccccc3Cl
147,539953,"TCMDC-136635, 639953 (CHEMBL)",95.0,83.0,0.0,6.04942,Cc1cc(ccc1F)NC(=O)[C@H](C2CCCCC2)Nc3ccc(c4c3cccc4)C#N.C(=O)(C(F)(F)F)O
148,539994,"TCMDC-137266, 639994 (CHEMBL)",97.0,96.0,0.0,6.69467,Cc1cc(=O)c(c([nH]1)C)c2ccc(cc2)Oc3cccc(c3)OC(F)(F)F
149,539996,"TCMDC-125364, 639996 (CHEMBL), COMMERCIAL",94.0,51.0,0.0,6.18995,c1cscc1c2cnc(nc2c3nccs3)NCCCn4ccnc4
150,540036,"TCMDC-142095, 640036 (CHEMBL)",100.0,100.0,0.0,6.15457,Cc1cc(c2cc(ccc2n1)OC)N/N=C/C=C/c3ccccc3
151,539448,"TCMDC-136588, 639448 (CHEMBL)",100.0,61.0,0.0,6.18993,c1ccc(cc1)Nc2nccc(n2)NCC(c3cccc(c3)C(F)(F)F)O
152,475035,"TCMDC-135542, 575035 (CHEMBL)",100.0,74.0,6.0,6.96259,CCNCc1ccc([nH]1)c2cc3c(s2)c(ncn3)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F
153,539596,"TCMDC-140608, 639596 (CHEMBL)",89.0,82.0,0.0,5.93121,CC(C)CNCc1cccc(c1)c2ccccc2CN(C3CCN(CC3)Cc4ccccc4)C(=O)NCCc5ccccc5.C(=O)(C(F)(F)F)O
154,539605,"TCMDC-131452, 639605 (CHEMBL)",97.0,96.0,5.0,6.37764,CC(C)(C)C(=O)Oc1ccc(cc1OC(=O)C(C)(C)C)CC2c3cc(c(cc3CCN2)OC(=O)C(C)(C)C)OC(=O)C(C)(C)C
155,539637,"TCMDC-124436, 639637 (CHEMBL), COMMERCIAL",100.0,99.0,0.0,6.40058,C=CCN(c1nc(cs1)c2ccccc2)C(=O)c3ccc(c(c3)N(=O)=O)Cl
156,539679,"TCMDC-138480, 639679 (CHEMBL)",100.0,92.0,4.0,6.12535,Cc1ccc(cc1Nc2ccnc3c2cc(cc3)c4cccc(c4)CNCCOC)O
157,539686,"TCMDC-131486, 639686 (CHEMBL)",86.0,37.0,1.0,5.93467,CC(Cc1ccc(cc1)C(=O)OC)NCC(c2cccc(c2)OCc3ccccc3)O.Cl
158,539728,"TCMDC-140485, 639728 (CHEMBL)",96.0,14.0,0.0,5.97824,COc1ccc(cc1)NCc2cccc(c2)c3cccc(c3)CNCCc4ccccc4.C(=O)(C(F)(F)F)O
159,539766,"TCMDC-137544, 639766 (CHEMBL)",90.0,20.0,2.0,5.99413,CCOC(=O)N1CCN(CC1)CCCNc2c3ccccc3nc4c2cccc4.Cl
160,539767,"TCMDC-131596, 639767 (CHEMBL)",96.0,58.0,0.0,7.96282,CC(c1ccccc1)ON2C(=NC(=NC2(C)C)N)N
161,541272,"TCMDC-136356, 641272 (CHEMBL)",100.0,13.0,0.0,6.19265,c1cc(sc1)c2[nH]c3ccc(c(c3n2)CN4CCC(CC4)N5CCCC5)O.Cl
162,539847,"TCMDC-136858, 639847 (CHEMBL)",85.0,48.0,0.0,6.26167,COC1CCC(CC1)C(=O)Nc2ccc(cc2)c3cccc(c3)c4[nH]c5ccc(cc5n4)C(F)(F)F
163,539882,"TCMDC-131958, 639882 (CHEMBL)",97.0,82.0,0.0,6.13105,CN(CCc1ccc(c(c1)OC)OC)CCOc2ccc(cc2)NC(=O)c3cccc4c3[nH]c5ccc(cc5c4=O)SC
164,539884,"TCMDC-138714, 639884 (CHEMBL)",98.0,38.0,6.0,6.068,c1cc(ccc1c2ccc(cc2)C(F)(F)F)C(=O)NCCCCN3CCC(CC3)c4ccc5c(c4OCCO)CCCC5.Cl
165,539501,"TCMDC-141413, 639501 (CHEMBL)",85.0,28.0,0.0,6.04387,COc1ccc(cc1)Oc2ccccc2CNCC3CCN(CC3)CC4CCCCC4.C(=O)(C(F)(F)F)O
166,542249,"TCMDC-124146, 642249 (CHEMBL), COMMERCIAL",100.0,3.0,0.0,6.05977,CCN(CC)CCCNc1ccn(=O)c2c1cc3ccccc3c2
167,541164,"TCMDC-125217, 641164 (CHEMBL), COMMERCIAL",99.0,77.0,0.0,6.12822,c1cc(cnc1)c2cc(c3cc(ccc3n2)Br)C(=O)Nc4ccon4
168,539576,"TCMDC-137567, 639576 (CHEMBL)",97.0,9.0,0.0,6.11829,CCS(=O)(=O)O.c1cc(c(cc1NC(=O)NC(=N)N)N(=O)=O)Cl
169,539620,"TCMDC-137855, 639620 (CHEMBL)",95.0,96.0,0.0,7.44696,Cc1[nH]c(=O)c2c(n1)ccc3c2cc(cc3)CNc4ccc(cc4)C(=O)CC(CCC(=O)O)C(=O)O.[Na+].[Cl-]
170,539659,"TCMDC-124907, 639659 (CHEMBL), COMMERCIAL",93.0,70.0,4.0,6.04531,Cc1c2c(n(n1)c3ccc(cc3)OC)NC(=O)CC2c4ccccc4OCc5ccccc5F
171,539703,"TCMDC-125780, 639703 (CHEMBL), COMMERCIAL",84.0,65.0,3.0,5.9958,CCOCc1cnc(nc1CNC(=O)c2c([nH]c3c2cc(cc3)C)C)C
172,539704,"TCMDC-141054, 639704 (CHEMBL)",100.0,75.0,0.0,6.11392,CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)Cl)C(=O)Cn3c4ccccc4c(=O)nc3CCc5cccc(c5F)F.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
173,539706,"TCMDC-141472, 639706 (CHEMBL)",91.0,67.0,1.0,6.86517,CN(CC1(CCN(CC1)CCc2ccc3c(c2)NC(=O)CS3)O)c4ccnc5c4nc(cc5)OC.Cl
174,539785,"TCMDC-124001, 639785 (CHEMBL), COMMERCIAL",95.0,58.0,6.0,6.09768,c1ccc2c(c1)CSc3ccc(cc3C2OCCN4CCC(CC4)(c5ccc(c(c5)C(F)(F)F)Cl)O)Cl.C(=C\C(=O)O)\C(=O)O
175,541241,"TCMDC-139134, 641241 (CHEMBL)",98.0,62.0,3.0,6.1219,CN1CCN(CC1)c2cc(ccc2OC)NC(=O)Nc3ccc(c(c3)Cl)c4ccncc4
176,539826,"TCMDC-134179, 639826 (CHEMBL)",91.0,73.0,0.0,6.10654,Cc1ccc(cn1)C(=O)NCC2CCN(CC2)c3ccc(cc3NC(=O)c4ccco4)C(F)(F)F
177,539863,"TCMDC-135729, 639863 (CHEMBL)",91.0,33.0,0.0,6.19392,c1cc(c(cc1/C=C/C(=O)NCCCCCN2CCC(CC2)NC(=O)Nc3ccc(cc3Cl)Cl)Cl)Cl
178,539867,"TCMDC-139837, 639867 (CHEMBL)",99.0,36.0,0.0,6.16507,c1ccc(cc1)c2ccc(s2)C(=O)NC3CCC(CC3)CCN4CCc5ccc(cc5CC4)C#N.Cl
179,539910,"TCMDC-141497, 639910 (CHEMBL)",99.0,0.0,3.0,6.0086,c1cc(ccc1c2ccc(cc2)Cl)S(=O)(=O)Nc3cc4c(cc3O)CCNCC4.Cl
180,542852,"TCMDC-138445, 642852 (CHEMBL)",99.0,98.0,0.0,6.17535,CS(=O)(=O)CCNCc1ccc(o1)c2ccc3c(ccnc3c2)Nc4ccc(cc4F)Cl
181,539980,"TCMDC-125028, 639980 (CHEMBL), COMMERCIAL",91.0,93.0,0.0,6.19771,c1cc(ccc1C=CC(=O)N2CCN(CC2)S(=O)(=O)c3ccc(cc3)Cl)F
182,539981,"TCMDC-137082, 639981 (CHEMBL)",100.0,89.0,4.0,7.01684,Cc1c(snn1)C(=O)Nc2cccc(c2)c3ccc(cc3)c4[nH]c5ccc(cc5n4)F
183,539431,"TCMDC-137185, 639431 (CHEMBL)",94.0,0.0,7.0,7.51288,COc1cc(cc(c1OC)OCCCCC2C(=O)NC(=O)S2)Cc3cnc(nc3N)N
184,539434,"TCMDC-123812, 639434 (CHEMBL), COMMERCIAL",97.0,96.0,1.0,6.47999,Cc1cc(c(n1c2ccc(cc2)F)C)C(=O)OCC(=O)N
185,539436,"TCMDC-136289, 639436 (CHEMBL)",99.0,99.0,0.0,6.99393,Cc1ccc(c(c1)C)n2c(nc3c2ncnc3Nc4ccc(cc4)c5ccncc5)C
186,540077,"TCMDC-137848, 640077 (CHEMBL)",91.0,47.0,7.0,6.03398,CCCCOc1c2ccccc2c(cc1CCNCCCCNCCc3cc(c4ccccc4c3OCCCC)OC)OC.CS(=O)(=O)O
187,540082,"TCMDC-135432, 640082 (CHEMBL)",100.0,57.0,0.0,6.13784,CCOc1c(ccc2c1CCN(C2)CCN3CCC(CC3)NC(=O)c4ccc(cc4)c5cccc(c5C(F)(F)F)C(F)(F)F)OC
188,540103,"TCMDC-132781, 640103 (CHEMBL)",91.0,0.0,0.0,5.99903,c1cc(ccc1c2cc3c(c[nH]c3nc2)c4ccc(cc4)C(=O)N5CCOCC5)C(=O)N6CCOCC6
189,540106,"TCMDC-133927, 640106 (CHEMBL)",100.0,84.0,1.0,6.04654,c1ccc2c(c1)[nH]c(n2)c3ccc(cc3)c4ccc(cc4)CN5CCC(CC5)CO.C(=O)(C(F)(F)F)O
190,540122,"TCMDC-140652, 640122 (CHEMBL)",100.0,99.0,0.0,6.53911,c1ccc2c(c1)c(c([nH]2)Br)C3CCN(CC3)CC4CCN(CC4)C(=O)/C=C/c5ccc(c(c5)Cl)Cl
191,539183,"TCMDC-140330, 639183 (CHEMBL)",100.0,72.0,0.0,6.10574,Cc1c(sc(n1)c2ccc(cn2)C(F)(F)F)C(=O)N3CCc4c3cc5c(ccnc5c4)N6CCN7CCC[C@H]7C6.Cl
192,539220,"TCMDC-141119, 639220 (CHEMBL)",94.0,94.0,3.0,6.07992,CCN1CCC(CC1)N(Cc2ccc(cc2)c3ccc(cc3)C(F)(F)F)C(=O)Cn4c5ccccc5c(=O)cc4CCc6cccc(c6F)F.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
193,539230,"TCMDC-133778, 639230 (CHEMBL)",92.0,33.0,0.0,5.94448,CC(C)(C)c1cc(n(n1)Cc2ccccc2)C(=O)N3CCN(CC3)c4cnccn4
194,542772,"TCMDC-125156, 642772 (CHEMBL), COMMERCIAL",99.0,93.0,0.0,6.68745,CCOc1ccc(cc1)c2nc(on2)c3c[nH]c4ccccc4c3=O
195,539381,"TCMDC-136474, 639381 (CHEMBL)",93.0,16.0,0.0,6.06337,CN(C)CCN(C)Cc1ccc(cc1)c2ccc(cc2)NS(=O)(=O)c3cccc4c3nccc4.C(=O)(C(F)(F)F)O
196,538830,"TCMDC-123653, 638830 (CHEMBL), COMMERCIAL",93.0,90.0,1.0,6.42074,CCCCC(=O)NC(c1cccs1)c2cc(c3cccnc3c2O)Cl
197,539067,"TCMDC-140130, 639067 (CHEMBL)",89.0,0.0,2.0,5.98134,CCN(CC)CCCC(C)NC(=Nc1ccccc1Br)Nc2ccc(cc2O)C#N
198,539069,"TCMDC-136391, 639069 (CHEMBL)",88.0,27.0,5.0,6.02517,CC(C)CCN1CCCN(CC1)Cc2ccc(cc2)C(=O)Nc3ccc(c(c3)F)F.C(=O)(C(F)(F)F)O
199,539073,"TCMDC-140028, 639073 (CHEMBL)",99.0,97.0,0.0,6.5166,Cc1cc2c(cc1Cl)nc([nH]2)c3ccc(cc3OC)C(=O)NC4CCN(CC4)Cc5ccccc5
200,539074,"TCMDC-137861, 639074 (CHEMBL)",94.0,65.0,0.0,6.88094,c1cc2c(ccn2C3CCCC=C3)c4c1nc(nc4N)N
201,524872,"TCMDC-137670, 624872 (CHEMBL)",95.0,0.0,3.0,6.60634,Cc1c(c(nc2c1c(nc(n2)N)N)C)Cc3ccccc3.Cl
202,539923,"TCMDC-136214, 639923 (CHEMBL)",89.0,84.0,0.0,5.98652,CC(C)C[C@@H](/C=N/N1CCNC1=O)NC(=O)C(CC(C)C)NC(=O)c2ccc(cc2)F
203,539962,"TCMDC-141079, 639962 (CHEMBL)",97.0,96.0,0.0,6.07523,CC(C)(CNC(=O)[C@@H]1CCCCN1)c2[nH]c(c(n2)c3ccc(c(c3)O)Cl)c4ccncc4.Cl
205,540044,"TCMDC-138142, 640044 (CHEMBL)",99.0,75.0,0.0,6.83001,CCC[C@@H]([C@@H](CC1CCCCC1)C(=O)N[C@@H]([C@H](C)O)C(=O)Nc2nccs2)N(C=O)O
206,540046,"TCMDC-124547, 640046 (CHEMBL), COMMERCIAL",95.0,32.0,0.0,6.07857,COc1ccc(c(c1)NC(=O)CSc2nc(ns2)c3ccccc3Cl)OC
207,540047,"TCMDC-142053, 640047 (CHEMBL)",99.0,39.0,1.0,6.16073,Cc1ccc2c(c1)c(cc(n2)c3ccccc3)NN=Cc4cccnc4
208,539567,"TCMDC-137240, 639567 (CHEMBL)",94.0,0.0,4.0,6.91156,COc1cc(cc(c1Br)OCCCCC2C(=O)NC(=O)S2)Cc3cnc(nc3N)N
209,539573,"TCMDC-140550, 639573 (CHEMBL)",92.0,2.0,4.0,5.96917,COc1ccc2c(c1)c(ccn2)[C@H](CN3CCC(CC3)NCc4[nH]c5ccccc5n4)O.C(=O)(C(=O)O)O
210,539607,"TCMDC-134357, 639607 (CHEMBL)",90.0,38.0,0.0,6.01852,CN(C)c1ccc(cc1)c2ccc(s2)C(=O)NC3CCN(CC3)Cc4ccccc4OC.C(=O)(C(F)(F)F)O
211,539648,"TCMDC-136934, 639648 (CHEMBL)",89.0,36.0,0.0,5.95603,c1cc(cc(c1)NC(=O)c2c[nH]cn2)c3ccc(s3)c4[nH]c5ccc(cc5n4)C(F)(F)F
212,541442,"TCMDC-123818, 641442 (CHEMBL), COMMERCIAL",95.0,10.0,0.0,6.05762,c1ccc(cc1)CC2CCN(CC2)Cc3ccc(cc3)C(=O)Nc4ccc5ccccc5c4
213,540168,"TCMDC-139244, 640168 (CHEMBL)",98.0,16.0,3.0,6.2699,COc1ccc(cc1OC)CCNc2nc(nc(n2)NCc3cccc4c3cccc4)NCCc5cnc[nH]5
214,542903,"TCMDC-141518, 642903 (CHEMBL)",96.0,56.0,1.0,6.01024,CS(=O)(=O)c1ccc(cc1)CCNCc2ccc(nc2)c3ccc(cc3)CN(C4CCN(CC4)Cc5ccccc5)C(=O)c6cccc(c6)C#N.C(=O)(C(F)(F)F)O
215,540233,"TCMDC-125285, 640233 (CHEMBL), COMMERCIAL",100.0,23.0,4.0,6.00218,Cc1cc(nc2c1cc(cc2)NC(=O)c3ccc(=O)[nH]c3)Nc4cccc(c4)Cl
216,542214,"TCMDC-133238, 642214 (CHEMBL)",100.0,83.0,6.0,6.72379,CCC(C)NC(=O)Nc1ccc(cc1)c2cccc(c2)c3[nH]c4c(cccc4n3)C
217,540248,"TCMDC-136907, 640248 (CHEMBL)",98.0,17.0,3.0,6.01047,Cc1cccc2c1[nH]c(n2)c3ccc(cc3)c4cccc(c4)NC(=O)C(=O)c5cccn5C
218,540249,"TCMDC-138471, 640249 (CHEMBL)",100.0,100.0,1.0,6.15643,COc1cc(cc(c1OC)OC)Nc2ccnc3c2cc(cc3)C(F)(F)F
219,540260,"TCMDC-123799, 640260 (CHEMBL), COMMERCIAL",100.0,58.0,5.0,6.36349,Cc1cc(c2cc(ccc2n1)Cl)Nc3ccc(cc3)OCc4ccccc4Cl.Cl
220,540262,"TCMDC-123495, 640262 (CHEMBL), COMMERCIAL",99.0,41.0,0.0,6.03197,Cc1c(c(=O)n([nH]1)c2cccc(c2)Cl)c3ccc(cc3)Cl
221,540289,"TCMDC-125450, 640289 (CHEMBL), COMMERCIAL",98.0,92.0,6.0,6.01935,CCOc1cc(c(cc1OCC)Cl)C(C)NC(=O)c2cccc(c2)OC
222,540293,"TCMDC-133797, 640293 (CHEMBL)",91.0,44.0,0.0,6.19134,COc1ccc(cc1)S(=O)(=O)N2CCC3(CC2)C(NC(=O)CO3)c4ccc(c(c4)Cl)Cl
223,540057,"TCMDC-135893, 640057 (CHEMBL)",86.0,10.0,0.0,5.94514,c1cc(ccc1NC(=S)N2CCCN(CC2)CCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl)Cl
224,540070,"TCMDC-139039, 640070 (CHEMBL)",97.0,52.0,0.0,6.30092,COc1cc2c(cc1C(F)(F)F)N(CC2)C(=O)Nc3cc(cc(c3)F)c4cncnc4
225,541505,"TCMDC-131711, 641505 (CHEMBL)",88.0,0.0,3.0,5.94494,Cc1ccc(cc1)S(=O)(=O)NC2=NC(=N)N(C(N2)(C)C)OCc3ccc(c(c3)Cl)Cl
226,542879,"TCMDC-135030, 642879 (CHEMBL)",100.0,23.0,0.0,6.06696,Cn1c2c(cnc(n2)NC3CCCC3)c(n1)c4cccc(c4)CNC5CCc6c5cccc6
227,540132,"TCMDC-141534, 640132 (CHEMBL)",81.0,14.0,0.0,5.90327,CCCNCc1ccc(nc1)c2ccc(cc2)CN(CCOC)C(=O)c3cnc(cn3)C.C(=O)(C(F)(F)F)O
228,540135,"TCMDC-136881, 640135 (CHEMBL)",100.0,95.0,0.0,6.06388,c1ccc(cc1)CCNc2ccnc(n2)Nc3ccc4c(c3)nn[nH]4.C(=O)(C(F)(F)F)O
229,540157,"TCMDC-138969, 640157 (CHEMBL)",98.0,99.0,0.0,6.4484,CN1CCC(=CC1)c2c[nH]c3c2cc(cc3)Sc4ccccc4.C(=C/C(=O)O)\C(=O)O
230,540182,"TCMDC-133126, 640182 (CHEMBL)",99.0,90.0,0.0,6.2305,c1cc(cc(c1)c2ccc(s2)c3[nH]c4ccc(cc4n3)C(F)(F)F)CN5CCC(CC5)CO.C(=O)(C(F)(F)F)O
847,543151,"TCMDC-139858, 643151 (CHEMBL)",100.0,21.0,4.0,6.08957,c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CC4CCC(CC4)NC(=O)/C=C/c5c(cccc5Cl)Cl
848,543149,"TCMDC-131237, 643149 (CHEMBL)",100.0,33.0,4.0,6.09091,CSc1nccc(n1)c2ccc(s2)S(=O)(=O)NC3CCC(CC3)CN4CCC(CC4)c5c[nH]c6c5cccc6
849,543136,"TCMDC-139767, 643136 (CHEMBL)",100.0,100.0,0.0,6.15204,CC(C)(C)c1cc(cc(c1O)C(C)(C)C)/C=C/C(=O)NC2CCC(CC2)CN3CCC(CC3)c4c[nH]c5c4cccc5
850,543133,"TCMDC-140197, 643133 (CHEMBL)",96.0,42.0,0.0,6.10596,c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CC4CCC(CC4)NC(=O)Nc5ccccc5C(F)(F)F
851,543127,"TCMDC-140198, 643127 (CHEMBL)",100.0,100.0,0.0,6.40663,c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CC4CCC(CC4)NC(=S)Nc5ccc(cc5)C(F)(F)F
852,543167,"TCMDC-140200, 643167 (CHEMBL)",100.0,95.0,0.0,6.13088,COc1ccc(cc1NC(=S)NC2CCC(CC2)CN3CCC(CC3)c4c[nH]c5c4cccc5)c6ccccc6
853,543155,"TCMDC-140203, 643155 (CHEMBL)",99.0,70.0,8.0,6.09707,c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CC4CCC(CC4)NC(=O)Nc5ccccc5OC(F)(F)F
1371,540750,"TCMDC-131449, 640750 (CHEMBL)",100.0,79.0,0.0,6.05754,Cc1ccc(cc1)C[C@@H](C)NC[C@@H](c2cccc(c2)C(F)(F)F)O.C(=C/C(=O)O)\C(=O)O
1373,540786,"TCMDC-139934, 640786 (CHEMBL)",100.0,61.0,0.0,6.10036,c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CC4CCC(CC4)NC(=O)C=Cc5ccc(cc5)N(=O)=O
1376,540888,"TCMDC-139470, 640888 (CHEMBL)",100.0,99.0,0.0,6.85276,c1cc(c(cc1/C=C/C(=O)NC2CCC(CC2)CN3CCC(CC3)c4c[nH]c5c4cc(cc5)O)Cl)Cl
1633,525175,"TCMDC-133177, 625175 (CHEMBL)",100.0,96.0,0.0,6.70078,Cc1cccc2c1[nH]c(n2)c3cccc(c3)c4ccc(cc4)NC(=O)Nc5ccc(cc5)Cl
1634,525219,"TCMDC-134150, 625219 (CHEMBL)",98.0,4.0,5.0,6.02219,c1cc(sc1c2ccnc3c2cc[nH]3)C(=O)N[C@@H](CC4CCCCC4)CN.Cl
1635,525295,"TCMDC-136417, 625295 (CHEMBL)",90.0,34.0,6.0,6.21102,CC(C)c1ccc(cc1)NC(=O)c2ccc(cc2)CN3CCCN(CC3)CC4CCCCC4.C(=O)(C(F)(F)F)O
1636,525301,"TCMDC-134639, 625301 (CHEMBL)",92.0,0.0,4.0,5.69917,CC(C)(c1cccc(c1)C(F)(F)F)C(=O)Nc2ccc(c(c2)Cl)N3CCC4(CCCN(C4)CC5CC5)CC3
1637,525333,"TCMDC-133935, 625333 (CHEMBL)",99.0,98.0,0.0,6.834,c1cc(ccc1CN2CCN(CC2)CCN3CCOCC3)c4ccc(s4)c5[nH]c6ccc(cc6n5)F.C(=O)(C(F)(F)F)O
1638,525338,"TCMDC-139504, 625338 (CHEMBL)",88.0,77.0,0.0,6.10389,CC1(CN(Cc2c1cc(cc2)C#N)CCC3CCC(CC3)NC(=O)/C=C/c4ccc(cc4F)F)C.Cl
1639,525415,"TCMDC-141862, 625415 (CHEMBL)",91.0,31.0,1.0,6.08432,CCOc1cccc(c1)C(=O)Nc2cccc(c2)CN3CCCN(CC3)Cc4ccc(cc4)O.C(=O)(C(F)(F)F)O
1640,525455,"TCMDC-136833, 625455 (CHEMBL)",100.0,97.0,3.0,6.6331,CC(=O)Nc1ccc(cn1)C(=O)Nc2cccc(c2)c3ccc(s3)c4[nH]c5ccc(cc5n4)F
1641,541872,"TCMDC-133491, 641872 (CHEMBL)",98.0,31.0,0.0,6.07795,COc1ccccc1C2CCN(CC2)C3CCC(CC3)NC(=O)/C=C/c4ccc5c(c4)OC(O5)(F)F
1642,525500,"TCMDC-131799, 625500 (CHEMBL)",93.0,0.0,1.0,6.02655,Cc1cc(n(n1)c2ccc(cc2)S(=O)(=O)N3CC(=O)N(C3=S)CC=C)C
1643,525534,"TCMDC-136527, 625534 (CHEMBL)",93.0,21.0,0.0,6.08564,COc1ccc2c(n1)c(c(cn2)F)CCN3CC(C(C3)O)CNCc4ccc(cc4)F.Cl
1644,525537,"TCMDC-131368, 625537 (CHEMBL)",93.0,95.0,0.0,7.30749,CC1(N=C(N=C(N1OCCc2cc(c(c(c2)OC)OC)OC)N)N)C.Br
1645,525576,"TCMDC-123995, 625576 (CHEMBL), COMMERCIAL",96.0,93.0,0.0,6.58865,Cc1c(sc(n1)NC(=O)C)c2csc(n2)Nc3ccc(cc3)Cl.Br
1646,525071,"TCMDC-125471, 625071 (CHEMBL), COMMERCIAL",99.0,97.0,5.0,6.00393,CCCOc1ccc(cc1)C(=O)Nc2c(non2)c3ccc(c(c3)OC)OC
1647,525109,"TCMDC-134275, 625109 (CHEMBL)",85.0,13.0,3.0,5.91328,CC(C)COC(=O)Nc1cc(ccc1N2CCC(CC2)NS(=O)(=O)c3ccc(cc3)OC)C(F)(F)F
1648,525144,"TCMDC-137464, 625144 (CHEMBL)",100.0,83.0,4.0,6.11625,c1c(cc(c(c1Br)Cl)Br)NC(=O)NC(=N)N
1649,525184,"TCMDC-133986, 625184 (CHEMBL)",90.0,49.0,3.0,6.01514,Cc1ccc(cc1)C(=O)Nc2ccc(c(c2)OC3CCN(C3)Cc4ccco4)C.C(=O)(C(F)(F)F)O
1650,525186,"TCMDC-135963, 625186 (CHEMBL)",98.0,43.0,3.0,6.01923,c1cc(cc(c1)C(=O)Nc2ccc(cc2)Cl)CN3CCCN(CC3)Cc4cccc(c4)O.C(=O)(C(F)(F)F)O
1651,525189,"TCMDC-138277, 625189 (CHEMBL)",100.0,87.0,2.0,6.06794,CC(C)(C)c1ccc(cc1)C=CC(=O)Nc2ccc(cc2)OCCCN(C)Cc3ccc(c(c3)OC)OC
1652,540834,"TCMDC-132746, 640834 (CHEMBL)",100.0,66.0,0.0,6.11846,CC(C)NCc1cccc(c1)c2ccc(cc2)c3[nH]c4ccccc4n3.C(=O)(C(F)(F)F)O
